2023-12-22	00:00	ヒューマンテクノロジーズ	5621	親会社以外の支配株主及び主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/56210/140120231221506920.pdf
2023-12-22	00:00	ヒューマンテクノロジーズ	5621	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/56210/140120231221506904.pdf
2023-12-27	00:00	ヒューマンテクノロジーズ	5621	（訂正）「事業計画及び成長可能性に関する事項」の一部訂正について	https://www2.jpx.co.jp/disc/56210/140120231227509896.pdf
2023-12-22	00:00	ヒューマンテクノロジーズ	5621	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/56210/140120231221506915.pdf
2024-05-15	00:00	マーソ	5619	2024年12月期 第1四半期決算説明資料	https://www2.jpx.co.jp/disc/56190/140120240514596380.pdf
2024-05-15	00:00	マーソ	5619	2024年12月期 第１四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/56190/140120240514596330.pdf
2024-02-14	00:00	マーソ	5619	2023年12月期 決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/56190/140120240213534255.pdf
2024-02-14	00:00	マーソ	5619	2023年12月期 通期決算説明資料	https://www2.jpx.co.jp/disc/56190/140120240213534568.pdf
2024-06-13	00:00	マーソ	5619	MRSO ASIA設立のお知らせ	https://www2.jpx.co.jp/disc/56190/140120240613528308.pdf
2024-04-11	00:00	マーソ	5619	株主優待制度の新設に関するお知らせ	https://www2.jpx.co.jp/disc/56190/140120240411569109.pdf
2024-01-19	00:00	マーソ	5619	（訂正）「第三者割当増資の結果に関するお知らせ」の一部訂正に関するお知らせ	https://www2.jpx.co.jp/disc/56190/140120240119517073.pdf
2024-01-18	00:00	マーソ	5619	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/56190/140120240118516663.pdf
2023-12-21	00:00	マーソ	5619	その他の関係会社の異動に関するお知らせ	https://www2.jpx.co.jp/disc/56190/140120231219505351.pdf
2023-12-21	00:00	マーソ	5619	主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/56190/140120231219505349.pdf
2023-12-21	00:00	マーソ	5619	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/56190/140120231219505319.pdf
2024-03-13	00:00	マーソ	5619	支配株主等に関する事項について	https://www2.jpx.co.jp/disc/56190/140120240311551389.pdf
2024-03-13	00:00	マーソ	5619	事業計画及び成長可能性に関する説明資料	https://www2.jpx.co.jp/disc/56190/140120240311551360.pdf
2023-12-21	00:00	マーソ	5619	事業計画及び成長可能性に関する事項について	https://www2.jpx.co.jp/disc/56190/140120231219505343.pdf
2024-05-14	00:00	ナイル	5618	2024年12月期　第１四半期決算説明資料	https://www2.jpx.co.jp/disc/56180/140120240514594812.pdf
2024-05-14	00:00	ナイル	5618	2024年12月期　第１四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/56180/140120240514594587.pdf
2024-02-13	00:00	ナイル	5618	2023年12月期　決算説明資料	https://www2.jpx.co.jp/disc/56180/140120240213533641.pdf
